10:01.159	ID:5	 22570 960126 3126 6697 9 0 
10:01.303	ID:3	 22317 960368 81 7082 17 8 
10:30.633	ID:2	 27006 955643 2237 8338 20 10 
10:30.823	ID:4	 21034 961747 1020 7856 10 0 
10:31.167	ID:5	 32358 950541 8249 8181 10 0 
10:31.304	ID:3	 26517 956152 665 8719 20 10 
11:00.640	ID:2	 21876 961069 0 7286 20 10 
11:00.833	ID:4	 23538 959431 3118 7432 10 0 
11:01.175	ID:5	 28975 953950 6936 7168 10 0 
11:01.313	ID:3	 21914 961033 0 7305 20 10 
11:30.641	ID:2	 22422 960239 154 7061 22 11 
11:30.839	ID:4	 23298 959502 3155 7944 11 0 
11:31.182	ID:5	 20345 962386 1017 7396 11 0 
11:31.319	ID:3	 23035 959896 235 7138 22 11 
12:00.650	ID:2	 22383 960557 80 7271 22 11 
12:00.847	ID:4	 31656 951219 8404 7831 11 0 
12:01.189	ID:5	 18384 964532 0 7432 11 0 
12:01.328	ID:3	 26043 956900 2395 8117 22 11 
12:30.656	ID:2	 22858 960061 82 7381 23 12 
12:30.855	ID:4	 23054 959631 3118 7184 11 0 
12:31.190	ID:5	 29176 953451 6764 8470 12 0 
12:31.335	ID:3	 23054 959861 72 7630 23 11 
13:00.657	ID:2	 29587 953080 2900 9274 25 13 
13:00.863	ID:4	 26218 956620 4724 8396 12 0 
13:01.200	ID:5	 36220 946713 11358 9583 12 0 
13:01.336	ID:3	 27315 955372 2478 8883 23 11 
13:30.664	ID:2	 22351 960570 82 7227 26 14 
13:30.870	ID:4	 23713 959034 2938 8177 13 0 
13:31.206	ID:5	 24953 957857 4143 7546 13 0 
13:31.343	ID:3	 22320 960591 82 7304 24 12 
14:00.665	ID:2	 28616 954075 2899 9151 27 14 
14:00.878	ID:4	 35373 947535 10809 9051 13 0 
14:01.214	ID:5	 23193 959728 3119 7696 13 0 
14:01.343	ID:3	 24191 958473 153 8283 25 12 
14:30.671	ID:2	 24047 958870 80 8097 27 14 
14:30.888	ID:4	 30631 952058 7515 7718 13 0 
14:31.221	ID:5	 35339 947378 9843 9280 13 0 
14:31.351	ID:3	 28823 954095 3213 9102 25 12 
15:00.672	ID:2	 24750 957924 235 8040 29 15 
15:00.894	ID:4	 28278 954456 5888 8497 14 0 
15:01.229	ID:5	 29685 953011 7118 7462 14 0 
15:01.359	ID:3	 23567 959377 155 7760 27 13 
15:30.679	ID:2	 21531 961382 0 6795 29 15 
15:30.902	ID:4	 22056 960630 2435 7476 14 0 
15:31.237	ID:5	 21305 961379 2086 7299 14 0 
15:31.366	ID:3	 22363 960559 153 7112 28 13 
16:00.680	ID:2	 28981 953688 3478 8666 31 16 
16:00.909	ID:4	 23290 959518 3271 7082 15 0 
16:01.245	ID:5	 21789 960907 1964 7887 15 0 
16:01.374	ID:3	 23491 959451 162 7829 29 14 
16:30.687	ID:2	 22307 960606 82 7159 32 17 
16:30.917	ID:4	 19302 963463 295 7233 16 0 
16:31.254	ID:5	 27030 955712 5812 7780 16 0 
16:31.383	ID:3	 22401 960567 83 7296 30 15 
17:00.688	ID:2	 22690 959997 154 7212 33 17 
17:00.926	ID:4	 27386 955539 5600 7878 16 0 
17:01.260	ID:5	 18991 963933 231 7315 16 0 
17:01.390	ID:3	 27395 955473 2469 8213 31 15 
17:30.695	ID:2	 23719 959201 164 7616 35 19 
17:30.933	ID:4	 29026 953648 6972 7167 17 0 
17:31.268	ID:5	 19925 962858 506 7546 17 0 
17:31.397	ID:3	 22095 960819 0 7069 31 15 
18:00.703	ID:2	 21820 961127 73 6933 36 19 
18:00.941	ID:4	 26373 956547 5445 7437 17 0 
18:01.276	ID:5	 20396 962527 1043 7446 17 0 
18:01.398	ID:3	 22683 959997 152 7234 32 15 
18:30.704	ID:2	 27872 954811 2057 8773 39 21 
18:30.948	ID:4	 21580 961302 1748 8487 18 0 
18:31.285	ID:5	 40113 942694 13879 10341 18 0 
18:31.405	ID:3	 22987 959927 80 7719 32 15 
19:00.710	ID:2	 21427 961523 0 7240 39 21 
19:00.956	ID:4	 27181 955744 6144 7686 18 0 
19:01.293	ID:5	 22777 960182 3125 7019 18 0 
19:01.405	ID:3	 22939 959744 73 7505 33 15 
19:30.711	ID:2	 23035 959639 163 7353 40 22 
19:30.964	ID:4	 19459 963392 509 7293 19 0 
19:31.300	ID:5	 26700 956157 5745 7735 19 0 
19:31.405	ID:3	 22300 960374 82 7109 34 16 
20:00.721	ID:2	 28730 954254 3055 8657 41 22 
20:00.972	ID:4	 33509 949384 9737 8589 19 0 
20:01.306	ID:5	 18413 964502 0 7751 19 0 
20:01.406	ID:3	 26198 956488 1660 8473 35 16 
20:30.726	ID:2	 22050 960829 0 7213 41 22 
20:30.980	ID:4	 23431 959256 3122 7203 19 0 
20:31.307	ID:5	 29792 952838 7392 8355 20 0 
20:31.413	ID:3	 22885 960044 83 7428 36 17 
21:00.727	ID:2	 22946 959718 153 7159 42 22 
21:00.988	ID:4	 27369 955401 5646 7570 20 0 
21:01.314	ID:5	 18417 964503 0 7199 20 0 
21:01.413	ID:3	 23011 959671 155 7300 38 18 
21:30.735	ID:2	 27918 955008 3168 8882 43 22 
21:30.995	ID:4	 22405 960462 2260 8567 21 0 
21:31.315	ID:5	 34727 947908 10084 9108 21 0 
21:31.421	ID:3	 27033 955897 1169 8646 40 20 
22:00.741	ID:2	 22003 960947 0 7363 43 22 
22:01.003	ID:4	 24890 958029 3938 7376 21 0 
22:01.323	ID:5	 27002 955919 5910 7844 21 0 
22:01.428	ID:3	 22728 960207 73 7391 41 20 
22:30.743	ID:2	 26468 956211 1395 8215 45 23 
22:31.012	ID:4	 19509 963275 146 7585 22 0 
22:31.331	ID:5	 37849 944959 12202 9595 22 0 
22:31.429	ID:3	 24426 958244 243 8104 42 21 
23:00.749	ID:2	 20917 962035 0 6955 45 23 
23:01.019	ID:4	 18029 964934 0 6755 22 0 
23:01.339	ID:5	 22276 960645 3120 6534 22 0 
23:01.438	ID:3	 22168 960767 73 6925 43 21 
23:30.750	ID:2	 27130 955528 2750 8220 45 23 
23:31.027	ID:4	 30137 952687 7285 8624 23 0 
23:31.346	ID:5	 23590 959094 3122 7218 22 0 
23:31.444	ID:3	 23289 959654 155 7934 45 22 
24:00.758	ID:2	 23265 959661 153 7400 46 23 
24:01.034	ID:4	 26792 956094 4555 8172 23 0 
24:01.354	ID:5	 26999 955785 5144 7992 23 0 
24:01.453	ID:3	 26484 956472 2132 8561 46 23 
24:30.766	ID:2	 23228 959706 155 7464 48 24 
24:31.042	ID:4	 32291 950532 9067 7613 24 0 
24:31.361	ID:5	 19290 963387 0 7207 23 0 
24:31.459	ID:3	 22122 960808 0 7203 46 23 
25:00.776	ID:2	 25348 957607 2896 7776 48 24 
25:01.050	ID:4	 22318 960602 3123 6731 24 0 
25:01.362	ID:5	 20710 961750 1166 7542 24 0 
25:01.460	ID:3	 24132 958547 235 7731 48 24 
25:30.781	ID:2	 21081 961841 0 6506 48 24 
25:31.057	ID:4	 17912 964770 0 6480 24 0 
25:31.369	ID:5	 18677 964071 145 6656 25 0 
25:31.468	ID:3	 22439 960486 155 6965 50 25 
26:00.781	ID:2	 23164 959522 155 7596 50 25 
26:01.058	ID:4	 27544 954928 5821 8076 25 0 
26:01.370	ID:5	 22724 959944 3124 7127 25 0 
26:01.477	ID:3	 22035 960968 0 7497 50 25 
26:30.789	ID:2	 27983 954936 3050 8773 52 26 
26:31.066	ID:4	 24994 957771 4383 8633 26 0 
26:31.379	ID:5	 26373 956396 5127 8739 26 0 
26:31.484	ID:3	 23474 959391 774 7479 51 26 
27:00.796	ID:2	 20412 962533 0 6480 52 26 
27:01.072	ID:4	 17536 965384 0 6480 26 0 
27:01.386	ID:5	 17668 965296 0 6506 26 0 
27:01.491	ID:3	 21696 961223 73 6628 52 26 
27:30.796	ID:2	 21697 960963 73 6628 53 26 
27:31.073	ID:4	 22025 960404 2667 7297 26 0 
27:31.392	ID:5	 18348 964293 0 6901 26 0 
27:31.491	ID:3	 21367 961310 72 6814 53 26 
28:00.797	ID:2	 26191 956498 2400 8244 53 26 
28:01.081	ID:4	 33954 948769 9400 8751 27 0 
28:01.393	ID:5	 26423 956131 4696 9317 27 0 
28:01.491	ID:3	 23102 959588 165 7996 55 28 
28:30.804	ID:2	 24673 958239 80 8379 53 26 
28:31.089	ID:4	 33310 949383 8969 8641 27 0 
28:31.401	ID:5	 36634 946097 10636 8282 27 0 
28:31.499	ID:3	 27876 955041 928 9249 56 28 
29:00.805	ID:2	 24213 958462 236 8055 55 27 
29:01.097	ID:4	 25511 957324 4134 7726 28 0 
29:01.409	ID:5	 27772 954988 5704 7803 28 0 
29:01.507	ID:3	 22309 960640 82 7472 57 29 
29:30.814	ID:2	 26374 956595 3087 7516 56 27 
29:31.104	ID:4	 18986 963698 232 6844 28 0 
29:31.416	ID:5	 18401 964280 0 6907 28 0 
29:31.507	ID:3	 22250 960408 80 6917 57 29 
30:00.820	ID:2	 22265 960631 82 7742 57 28 
30:01.114	ID:4	 26870 955988 5380 8237 29 0 
30:01.417	ID:5	 29135 953510 6859 8511 29 0 
30:01.507	ID:3	 23613 959068 155 7967 59 30 
30:30.820	ID:2	 22520 960143 155 6953 59 29 
30:31.119	ID:4	 17979 964664 0 6656 29 0 
30:31.424	ID:5	 22402 960447 2843 7779 30 0 
30:31.514	ID:3	 21038 961876 0 6676 59 30 
31:00.828	ID:2	 23808 959138 162 7970 60 30 
31:01.121	ID:4	 38598 944022 12469 8474 30 0 
31:01.431	ID:5	 18902 964012 0 7844 30 0 
31:01.515	ID:3	 27743 954932 2474 8522 60 30 
31:30.836	ID:2	 23807 959111 162 7684 61 31 
31:31.128	ID:4	 30018 952791 7491 8316 31 0 
31:31.432	ID:5	 22924 959506 2666 8241 30 0 
31:31.523	ID:3	 23011 959927 152 7660 61 30 
32:00.844	ID:2	 26849 956084 1741 8523 63 32 
32:01.137	ID:4	 18491 964425 0 7302 31 0 
32:01.440	ID:5	 37897 944840 12066 9443 31 0 
32:01.530	ID:3	 23138 959801 161 7631 61 30 
32:30.851	ID:2	 23312 959606 73 7608 64 32 
32:31.144	ID:4	 23552 959137 3118 7277 31 0 
32:31.448	ID:5	 31569 951255 8509 7896 32 0 
32:31.538	ID:3	 23386 959527 82 7632 62 31 
33:00.852	ID:2	 22504 960190 163 7269 65 33 
33:01.152	ID:4	 20586 962139 1092 7244 32 0 
33:01.456	ID:5	 22291 960631 3116 6730 32 0 
33:01.538	ID:3	 22202 960463 73 6805 63 31 
33:30.859	ID:2	 22461 960480 155 7230 67 34 
33:31.159	ID:4	 20190 962706 1383 7337 33 0 
33:31.462	ID:5	 17944 964738 0 6832 32 0 
33:31.539	ID:3	 23754 958905 1505 6999 63 31 
34:00.868	ID:2	 28099 954841 3443 9036 67 34 
34:01.168	ID:4	 37314 945586 11671 9282 33 0 
34:01.464	ID:5	 24870 957553 3264 7926 33 0 
34:01.546	ID:3	 25046 957873 235 8491 65 32 
34:30.874	ID:2	 21992 960921 0 6924 67 34 
34:31.175	ID:4	 28757 954030 6539 7140 34 0 
34:31.471	ID:5	 20788 961899 929 7342 33 0 
34:31.553	ID:3	 22957 959964 82 7307 66 33 
35:00.875	ID:2	 23764 958910 234 7588 68 34 
35:01.182	ID:4	 18084 964833 0 7104 34 0 
35:01.481	ID:5	 32410 950387 8432 9242 34 0 
35:01.554	ID:3	 27766 954927 3015 8803 68 34 
35:30.883	ID:2	 24907 958020 662 8270 69 35 
35:31.183	ID:4	 25756 956714 4289 7754 35 0 
35:31.487	ID:5	 29067 953783 6866 7245 35 0 
35:31.563	ID:3	 23945 958985 82 7770 69 35 
36:00.890	ID:2	 22406 960538 73 7220 70 35 
36:01.190	ID:4	 19060 963857 232 6901 35 0 
36:01.495	ID:5	 22322 960598 3125 6531 35 0 
36:01.571	ID:3	 22811 960182 154 7076 70 35 
36:30.890	ID:2	 21725 960952 83 6837 71 36 
36:31.197	ID:4	 17944 964737 0 6690 35 0 
36:31.505	ID:5	 20670 962018 1456 7195 36 0 
36:31.577	ID:3	 21422 961471 73 6820 71 35 
37:00.891	ID:2	 25583 957105 496 8658 72 36 
37:01.198	ID:4	 27082 955532 5015 8461 36 0 
37:01.512	ID:5	 38783 944115 12810 9041 36 0 
37:01.592	ID:3	 24972 958193 244 8747 73 37 
37:30.900	ID:2	 22032 960904 73 7277 73 36 
37:31.207	ID:4	 21659 961301 1746 8049 37 0 
37:31.518	ID:5	 28336 954574 6514 7939 37 0 
37:31.592	ID:3	 22566 960153 82 7060 74 38 
38:00.908	ID:2	 23301 959690 163 7471 73 36 
38:01.214	ID:4	 35318 947540 10555 8630 37 0 
38:01.525	ID:5	 18975 963939 0 7710 37 0 
38:01.593	ID:3	 27810 954867 2700 8534 75 38 
38:30.914	ID:2	 23145 959749 154 7456 75 37 
38:31.222	ID:4	 27057 955809 5605 7957 38 0 
38:31.526	ID:5	 23080 959349 3120 7011 37 0 
38:31.600	ID:3	 22176 960754 0 7221 75 38 
39:00.922	ID:2	 25008 957944 1471 8261 75 37 
39:01.230	ID:4	 37330 945553 12015 9356 38 0 
39:01.534	ID:5	 23451 959433 2621 8831 38 0 
39:01.601	ID:3	 25036 957651 316 8432 77 39 
39:30.929	ID:2	 22278 960663 73 7364 76 37 
39:31.237	ID:4	 22608 960077 3010 6898 38 0 
39:31.542	ID:5	 24918 957923 4035 8164 39 0 
39:31.608	ID:3	 22450 960479 82 7297 78 40 
40:00.930	ID:2	 24250 958428 1122 7678 76 37 
40:01.245	ID:4	 25800 957033 4898 7611 39 0 
40:01.548	ID:5	 18025 964891 0 6905 39 0 
40:01.609	ID:3	 24856 957822 621 7688 80 41 
40:30.937	ID:2	 22564 960348 73 7116 77 37 
40:31.253	ID:4	 23155 959529 3124 6849 39 0 
40:31.550	ID:5	 23089 959342 3123 6856 39 0 
40:31.616	ID:3	 22135 960789 0 7108 80 41 
41:00.937	ID:2	 20958 961715 0 6891 77 37 
41:01.263	ID:4	 22840 960017 2865 7554 40 0 
41:01.557	ID:5	 20090 962659 1022 7223 40 0 
41:01.616	ID:3	 22877 959816 238 7282 83 43 
41:30.937	ID:2	 21753 960894 73 6802 78 37 
41:31.268	ID:4	 18479 964204 0 6981 40 0 
41:31.565	ID:5	 24109 958682 3706 7865 41 0 
41:31.624	ID:3	 22583 960347 155 7146 85 44 
42:00.937	ID:2	 20422 962249 0 6676 78 37 
42:01.269	ID:4	 20561 961911 1383 7159 41 0 
42:01.573	ID:5	 17631 965331 0 6480 41 0 
42:01.632	ID:3	 21302 961652 83 6821 86 45 
42:30.938	ID:2	 25490 957173 1545 7654 79 37 
42:31.275	ID:4	 18461 964222 0 7004 41 0 
42:31.581	ID:5	 29278 953537 5744 8800 42 0 
42:31.632	ID:3	 27238 955429 1741 8390 88 46 
43:00.945	ID:2	 22016 960936 0 7322 79 37 
43:01.277	ID:4	 25007 957445 3637 7336 42 0 
43:01.589	ID:5	 27102 955817 6249 6582 42 0 
43:01.639	ID:3	 22452 960498 82 7332 89 47 
43:30.945	ID:2	 23129 959537 155 7310 81 38 
43:31.284	ID:4	 23490 959215 2423 8248 43 0 
43:31.596	ID:5	 28426 954472 6149 8259 43 0 
43:31.640	ID:3	 23651 959026 235 7549 91 48 
44:00.953	ID:2	 23588 959359 80 8017 81 38 
44:01.292	ID:4	 35343 947551 10371 7861 43 0 
44:01.604	ID:5	 23751 959163 3130 7445 43 0 
44:01.648	ID:3	 27076 955869 2281 8603 91 48 
44:30.953	ID:2	 21734 960933 73 6626 82 38 
44:31.300	ID:4	 18075 964649 0 6480 43 0 
44:31.611	ID:5	 18035 964649 0 6480 43 0 
44:31.655	ID:3	 21105 961809 0 6480 91 48 
45:00.953	ID:2	 22786 959910 164 7620 84 40 
45:01.308	ID:4	 24474 958264 3994 7373 44 0 
45:01.612	ID:5	 24633 957963 3890 8389 44 0 
45:01.655	ID:3	 23407 959252 153 7303 92 48 
45:30.961	ID:2	 25095 957828 1581 7599 85 40 
45:31.316	ID:4	 27462 955225 5908 7647 44 0 
45:31.619	ID:5	 18840 963843 0 7168 44 0 
45:31.664	ID:3	 21673 961283 0 6925 92 48 
46:00.969	ID:2	 23494 959454 244 7496 87 42 
46:01.323	ID:4	 20828 962078 1748 7492 45 0 
46:01.620	ID:5	 21462 961090 2110 7804 45 0 
46:01.671	ID:3	 23102 959759 153 7200 93 48 
46:30.977	ID:2	 23627 959300 155 7576 89 43 
46:31.331	ID:4	 22571 960141 2477 8049 46 0 
46:31.629	ID:5	 22712 959976 3124 6898 45 0 
46:31.679	ID:3	 25725 957208 2620 7862 94 48 
47:00.984	ID:2	 21323 961631 82 6807 90 44 
47:01.338	ID:4	 17616 965300 0 6656 46 0 
47:01.636	ID:5	 20471 962259 1237 7135 46 0 
47:01.688	ID:3	 20477 962459 0 6480 94 48 
47:30.985	ID:2	 26424 956244 2015 8053 92 46 
47:31.339	ID:4	 27062 955403 5450 8225 47 0 
47:31.643	ID:5	 25405 957355 4277 8702 47 0 
47:31.694	ID:3	 22198 960708 0 7474 94 48 
48:00.992	ID:2	 21799 961130 73 6626 93 46 
48:01.347	ID:4	 19905 963006 1158 6900 47 0 
48:01.650	ID:5	 17622 965296 0 6480 47 0 
48:01.694	ID:3	 22193 960469 73 6924 95 48 
48:30.991	ID:2	 21152 961518 0 6656 93 46 
48:31.354	ID:4	 18021 964662 0 6670 47 0 
48:31.651	ID:5	 21522 960904 1821 7575 48 0 
48:31.695	ID:3	 25845 956808 3125 7402 95 48 
49:00.992	ID:2	 23124 959559 237 7351 96 48 
49:01.354	ID:4	 18733 963784 144 6843 48 0 
49:01.658	ID:5	 17728 965190 0 6480 48 0 
49:01.702	ID:3	 21414 961514 73 6627 96 48 
49:31.002	ID:2	 27898 955075 2322 8612 98 49 
49:31.362	ID:4	 21423 961267 728 8385 49 0 
49:31.660	ID:5	 40510 941949 13491 10091 49 0 
49:31.703	ID:3	 27426 955233 2250 8898 97 49 
50:01.007	ID:2	 21190 961716 0 6748 98 49 
50:01.369	ID:4	 18054 964862 0 6693 49 0 
50:01.668	ID:5	 22436 960524 3116 6534 49 0 
50:01.710	ID:3	 22351 960569 73 6804 98 49 
50:31.008	ID:2	 28422 954259 2055 9218 100 50 
50:31.371	ID:4	 38482 944136 12305 11086 50 0 
50:31.675	ID:5	 23687 958957 3123 8153 49 0 
50:31.710	ID:3	 28634 954029 3281 8801 99 49 
51:01.015	ID:2	 21588 961356 0 6869 100 50 
51:01.378	ID:4	 26999 955919 6134 6586 50 0 
51:01.682	ID:5	 19520 963324 145 7160 50 0 
51:01.718	ID:3	 22422 960528 82 7441 100 50 
51:31.015	ID:2	 23376 959280 80 7638 100 50 
51:31.388	ID:4	 25691 957109 4497 7725 51 0 
51:31.690	ID:5	 24632 958053 3702 7069 50 0 
51:31.726	ID:3	 23748 959166 155 7602 102 51 
52:01.025	ID:2	 21431 961498 73 6801 101 50 
52:01.395	ID:4	 18703 964256 292 6921 52 0 
52:01.698	ID:5	 21278 961509 1897 7379 51 0 
52:01.734	ID:3	 22172 960780 165 7088 104 53 
52:31.031	ID:2	 22155 960763 73 7095 102 50 
52:31.402	ID:4	 24050 958833 3485 7248 52 0 
52:31.706	ID:5	 25185 957537 3552 8582 52 0 
52:31.742	ID:3	 22702 960242 155 7255 106 54 
53:01.031	ID:2	 22035 960636 232 6924 102 50 
53:01.408	ID:4	 18087 964829 0 6694 52 0 
53:01.714	ID:5	 22356 960564 3121 6536 52 0 
53:01.749	ID:3	 21543 961409 0 7020 106 54 
53:31.039	ID:2	 23525 959399 153 7537 103 50 
53:31.408	ID:4	 18864 963561 0 7044 52 0 
53:31.721	ID:5	 30408 952306 7099 7443 52 0 
53:31.750	ID:3	 27668 955012 2705 8289 107 54 
54:01.047	ID:2	 22399 960552 82 7649 104 51 
54:01.409	ID:4	 25504 957112 4141 7753 53 0 
54:01.729	ID:5	 31053 951767 8022 8767 53 0 
54:01.758	ID:3	 22486 960510 82 7760 108 55 
54:31.054	ID:2	 21651 961283 0 6869 104 51 
54:31.417	ID:4	 21141 961657 1537 7540 54 0 
54:31.737	ID:5	 22804 959881 3123 6710 53 0 
54:31.765	ID:3	 23192 959689 163 7209 109 56 
55:01.055	ID:2	 22633 960042 155 6948 106 52 
55:01.424	ID:4	 17693 965222 0 6656 54 0 
55:01.745	ID:5	 20315 962456 1236 7092 54 0 
55:01.772	ID:3	 21463 961487 69 6623 110 56 
55:31.062	ID:2	 22164 960761 0 6968 106 52 
55:31.425	ID:4	 21911 960520 2206 7369 54 0 
55:31.754	ID:5	 22815 959872 3121 6725 54 0 
55:31.780	ID:3	 22329 960600 73 6863 111 56 
56:01.063	ID:2	 29776 952907 3133 9620 107 52 
56:01.433	ID:4	 34338 948403 8860 9108 55 0 
56:01.762	ID:5	 39065 943729 12101 10331 55 0 
56:01.781	ID:3	 27945 954747 1135 9659 113 58 
56:31.070	ID:2	 22256 960673 0 7115 107 52 
56:31.441	ID:4	 23710 958973 3126 7097 55 0 
56:31.768	ID:5	 28178 954513 5858 7785 56 0 
56:31.788	ID:3	 23041 959889 82 7561 114 59 
57:01.071	ID:2	 24469 958199 237 7708 109 53 
57:01.448	ID:4	 28713 954034 6159 8120 56 0 
57:01.776	ID:5	 23286 959628 3124 7287 56 0 
57:01.796	ID:3	 23525 959411 153 7458 115 59 
57:31.078	ID:2	 21149 961774 0 6480 109 53 
57:31.455	ID:4	 18040 964641 0 6480 56 0 
57:31.783	ID:5	 18041 964642 0 6480 56 0 
57:31.803	ID:3	 21150 961784 0 6480 115 59 
58:01.078	ID:2	 23815 958871 154 8050 111 54 
58:01.456	ID:4	 24369 958078 3488 7218 57 0 
58:01.784	ID:5	 25649 956791 4289 7599 57 0 
58:01.804	ID:3	 28210 954476 3284 8495 117 60 
58:31.085	ID:2	 21174 961749 0 6656 111 54 
58:31.464	ID:4	 24439 958248 3977 7994 58 0 
58:31.791	ID:5	 18066 964617 0 6846 57 0 
58:31.813	ID:3	 22020 960918 73 6932 118 60 
59:01.087	ID:2	 26910 955767 2474 7990 113 55 
59:01.471	ID:4	 18188 964728 0 6930 58 0 
59:01.792	ID:5	 23506 959076 3391 7777 58 0 
59:01.819	ID:3	 21455 961501 82 7227 119 61 
59:31.095	ID:2	 22588 960391 155 7134 115 56 
59:31.471	ID:4	 19669 962893 872 7120 59 0 
59:31.799	ID:5	 22008 960841 2476 7833 59 0 
59:31.827	ID:3	 22579 960345 155 6996 121 62 
1:00:01.101	ID:2	 21046 961861 0 6773 115 56 
1:00:01.479	ID:4	 18524 964391 0 6952 59 0 
1:00:01.807	ID:5	 24901 958020 4509 6989 59 0 
1:00:01.835	ID:3	 21045 961911 0 6755 121 62 
